task_id,signal,nl_property,response,signals_for_validity
AssertionForge-UART-216-new_tx_data,new_tx_data,"new_tx_data: that when new_tx_data is deasserted with a value of 1'b0 during the current cycle, it indicates no new data is available for transmission, and the tx_data should hold the previous value unless the tx_end_p condition changes.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_tx_data == 1'b0) |-> $stable(tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-215-new_tx_data,new_tx_data,"new_tx_data: that if tx_end_p condition is met, new_tx_data should assert to 1'b1, ensuring that a new transmission cycle is initiated resulting in a transition in tx_sm from `TX_LO_NIB` to `TX_CHAR_CR` or from `TX_CHAR_CR` to `TX_CHAR_LF`.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_sm == 3'b001 || tx_sm == 3'b010) && tx_end_p ##1 (new_tx_data && (tx_sm == 3'b010 || tx_sm == 3'b011))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-219-new_tx_data,new_tx_data,"new_tx_data: that when new_tx_data is asserted (1'b1) due to tx_end_p being true and the state machine transitioning from `TX_LO_NIB to `TX_CHAR_CR, new_tx_data will be deasserted (1'b0) in the subsequent cycle unless another condition for asserting it is met.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_sm_reg == 4'b0000 && tx_end_p_reg) |-> ##1 (new_tx_data == 1'b0 || new_tx_data == 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-217-new_tx_data,new_tx_data,"new_tx_data: that once new_tx_data is asserted at the same moment that tx_end_p is true, it indicates successful transmission completion, prompting a state transition in the tx_sm state machine and readiness to handle new characters, `CHAR_CR` or `CHAR_LF`.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data && tx_end_p |-> (1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-220-new_tx_data,new_tx_data,"new_tx_data: that when tx_end_p is true and the state machine transitions from `TX_CHAR_CR to `TX_CHAR_LF, new_tx_data is asserted (1'b1), and then new_tx_data remains deasserted (1'b0) in the following cycle until the end of another transmission.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_end_p && tx_sm == 8'hXX && $past(tx_sm) == 8'hYY) |-> ##1 (new_tx_data && ##1 (!new_tx_data[*0:$]))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-223-new_tx_data,new_tx_data,"new_tx_data: that during the operation of the uart_parser module, whenever new_tx_data is asserted (1'b1), the data_stability verification point inside the uart_parser will confirm no data corruption occurred during this assertion period.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> (new_tx_data throughout $stable(tx_data))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-221-new_tx_data,new_tx_data,"new_tx_data: that in scenarios where tx_end_p is continuously false, new_tx_data remains deasserted (1'b0) throughout the state machine transitions.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_tx_data !== 1'bx && new_tx_data !== 1'bz) |-> always (!new_tx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-224-new_tx_data,new_tx_data,"new_tx_data: that when tx_busy is low (indicating no active transmission), new_tx_data remains deasserted (1'b0) to reflect the idle state of the transmitter.","```systemverilog
asrt: assert property (@(posedge clock)
    !tx_busy |-> !new_tx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-222-new_tx_data,new_tx_data,"new_tx_data: that if new_tx_data is asserted (1'b1) in a given cycle, ce_16 is simultaneously asserted, ensuring data transmission alignment with the clock enable signal.","```systemverilog
asrt: assert property (@(posedge clock)
    new_tx_data |-> (ce_16 !== 1'bx) && $isunknown(ce_16)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-225-new_tx_data,new_tx_data,"new_tx_data: that new_tx_data is asserted (1'b1) at least once every transmission cycle when the state machine completes a transmission indicated by tx_end_p being true, ensuring data readiness for the next transmission stage.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_tx_data !== 1'bx && new_tx_data !== 1'bz) |-> s_eventually new_tx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-226-new_tx_data,new_tx_data,"new_tx_data: that when ce_16 is toggled alongside the state transition from `TX_LO_NIB to `TX_CHAR_CR, new_tx_data transitions from deasserted (1'b0) to asserted (1'b1), confirming synchronization with the control signals.","```systemverilog
asrt: assert property (@(posedge clock)
    (tx_sm == 8'h0 && ce_16) |-> ##1 (tx_sm == 8'h1 && new_tx_data == 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-227-rx_data,rx_data,"rx_data: that when rx_data is within the range of characters '0' to '9', 'A' to 'F', or 'a' to 'f', the signal 'data_in_hex_range' will be set to 1'b1 during the next clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66) |-> ##1 ($isunknown(data_in_hex_range) ? 1'b0 : (data_in_hex_range == 1'b1))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-228-rx_data,rx_data,"rx_data: that when rx_data falls outside the range of characters '0' to '9', 'A' to 'F', and 'a' to 'f', the signal 'data_in_hex_range' will be set to 1'b0 during the next clock cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    !(rx_data >= 8'h30 && rx_data <= 8'h39 || rx_data >= 8'h41 && rx_data <= 8'h46 || rx_data >= 8'h61 && rx_data <= 8'h66) |-> ##1 (1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-229-rx_data,rx_data,"rx_data: that if rx_data is between `CHAR_0 and `CHAR_9, in the subsequent cycle, 'data_in_hex_range' continues to be 1'b1, indicating that the data is still in the valid hex digit range.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data >= 8'h30 && rx_data <= 8'h39) |-> ##1 ($isunknown(rx_data) == 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-230-rx_data,rx_data,"rx_data: that if there is a reset event (assuming the presence of such a signal), the signal 'data_in_hex_range' will reset to 1'b0, regardless of the rx_data value.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> ($isunknown(data_in_hex_range) && data_in_hex_range == 1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-231-rx_data,rx_data,"rx_data: that when rx_data is changed to a value of `CHAR_A_UP or higher, but not exceeding `CHAR_F_UP, 'data_in_hex_range' is immediately set to 1'b1, confirming it's within a valid hexadecimal range.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && (rx_data >= 8'h41) && (rx_data <= 8'h46)) |-> (1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-235-rx_data,rx_data,"rx_data: that on a positive clock edge following the assignment of a hex character to rx_data, the cross-module path verifies the correct function of uart_rx in terms of signal flow and assignment completion.","```systemverilog
asrt: assert property (@(posedge clock)
    new_rx_data |-> ##1 (rx_data == {4{rx_data[3:0]}})
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-233-rx_data,rx_data,"rx_data: that within four cycles after the signal rx_data is set to a character within the range 'a' to 'f', the 'data_in_hex_range' should be confirmed as 1'b1.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data >= 8'h61 && rx_data <= 8'h66) |-> ##[1:4] (!rx_data[7] && !rx_data[6] && !rx_data[5] && !rx_data[4] && !rx_data[3] && !rx_data[2] && !rx_data[1] && !rx_data[0])
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-232-rx_data,rx_data,"rx_data: that a transition of rx_data from a non-hex character to a hex character ('0'-'9', 'A'-'F', 'a'-'f') results in a change in 'data_in_hex_range' to 1'b1 within the same cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    ($changed(rx_data) && ((rx_data >= 'h30 && rx_data <= 'h39) || (rx_data >= 'h41 && rx_data <= 'h46) || (rx_data >= 'h61 && rx_data <= 'h66))) |-> (! $isunknown(data_in_hex_range))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-238-rx_data,rx_data,"rx_data: that if rx_data is greater than `CHAR_f_LO`, then in the subsequent cycle, the signal data_in_hex_range should correctly reflect a value of 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    rx_data > 8'h66 |-> ##1 (1'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-237-rx_data,rx_data,"rx_data: that rx_data, when below `CHAR_0`, results in the signal data_in_hex_range being set to 1'b0 in the next cycle, indicating the data is not a valid hexadecimal character.","```systemverilog
asrt: assert property (@(posedge clock)
    rx_data < 'h30 |-> ##1 (1'b0 || 1'b1)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-236-rx_data,rx_data,"rx_data: that when rx_data is within the range specified by `CHAR_0 to `CHAR_9`, `CHAR_A_UP to `CHAR_F_UP`, or `CHAR_a_LO to `CHAR_f_LO, the signal data_in_hex_range is set to 1'b1 in the next cycle.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data >= 8'h30 && rx_data <= 8'h39 || rx_data >= 8'h41 && rx_data <= 8'h46 || rx_data >= 8'h61 && rx_data <= 8'h66) |-> ##1 ($isunknown(rx_data) == 0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-234-rx_data,rx_data,rx_data: that the output of uart_rx remains consistent with the flow path ensuring rx_data is correctly assigned in addr_param[7:0]_assignment and int_wr_data_assignment according to the signal's defined path analysis.,"```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && main_sm == 'MAIN_BIN_ADRL && rx_data == addr_param[7:0]) |-> ##1((write_op && main_sm == 'MAIN_ADDR && new_rx_data && !data_in_hex_range) || (bin_write_op && main_sm == 'MAIN_BIN_DATA && new_rx_data)) |-> ##1(int_wr_data == data_param || int_wr_data == rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-240-rx_data,rx_data,"rx_data: that upon reset, when rx_data is received, it should correctly determine if it falls within the valid hexadecimal range using only the `clock` and `reset` signals.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(rx_data) |-> ((rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-243-rx_data,rx_data,"rx_data: that when rx_data is outside the range of 48 to 57, 65 to 70, and 97 to 102, then data_in_hex_range will be set to 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    (!(rx_data >= 8'd48 && rx_data <= 8'd57) && !(rx_data >= 8'd65 && rx_data <= 8'd70) && !(rx_data >= 8'd97 && rx_data <= 8'd102)) |-> 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-239-rx_data,rx_data,"rx_data: that when rx_data transitions from a non-hexadecimal range to a valid hexadecimal range between sequential clock cycles, the data_in_hex_range signal is updated to 1'b1 on the next clock edge.","```systemverilog
asrt: assert property (@(posedge clock)
    (!($past(rx_data) >= 8'h30 && $past(rx_data) <= 8'h39 || $past(rx_data) >= 8'h41 && $past(rx_data) <= 8'h46 || $past(rx_data) >= 8'h61 && $past(rx_data) <= 8'h66) && (($past(rx_data) < 8'h30) || (($past(rx_data) > 8'h39) && ($past(rx_data) < 8'h41)) || (($past(rx_data) > 8'h46) && ($past(rx_data) < 8'h61)) || ($past(rx_data) > 8'h66)) && ((rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66))) |-> ##1 $past(rx_data >= 8'h30 && rx_data <= 8'h39 || rx_data >= 8'h41 && rx_data <= 8'h46 || rx_data >= 8'h61 && rx_data <= 8'h66)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-244-rx_data,rx_data,"rx_data: that upon a positive edge of clock, if rx_data is within the valid hex range, data_in_hex_range should be updated accordingly without being reset-active.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data inside {8'h00, 8'h01, 8'h02, default: 8'hFF}) |-> (!$rose(reset) && (rx_data inside {8'h00, 8'h01, 8'h02, default: 8'hFF}))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-242-rx_data,rx_data,"rx_data: that if rx_data is within the range of 48 to 57, 65 to 70, or 97 to 102, then data_in_hex_range will be set to 1'b1.","```systemverilog
asrt: assert property (@(posedge clock)
    (rx_data >= 8'd48 && rx_data <= 8'd57) || (rx_data >= 8'd65 && rx_data <= 8'd70) || (rx_data >= 8'd97 && rx_data <= 8'd102) |-> $past(rx_data >= 8'd48 && rx_data <= 8'd57 || rx_data >= 8'd65 && rx_data <= 8'd70 || rx_data >= 8'd97 && rx_data <= 8'd102, 1) == 1'b1
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-245-rx_data,rx_data,"rx_data: that if rx_data consistently reads values within the valid hex ranges for three consecutive clock cycles, data_in_hex_range remains consistently 1'b1 within those cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    ((rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66))[*3] |-> (rx_data[*3])
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-241-rx_data,rx_data,"rx_data: that when rx_data enters a valid hex range and then transitions out, the signal data_in_hex_range accurately tracks these changes by reverting to 1'b0 in subsequent cycles.","```systemverilog
asrt: assert property (@(posedge clock)
    ((rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66)) |-> ##1 !$fell(data_in_hex_range_signal)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-249-ser_in,ser_in,"ser_in: that when ser_in has been received successfully, new_rx_data becomes true on the next clock cycle, indicating a complete byte has been detected. Use 'ce_16' to verify the baud rate condition.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_in |-> ##1 new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-246-rx_data,rx_data,"rx_data: that when rx_data fluctuates between a valid hex character and an invalid character every cycle, data_in_hex_range toggles correspondingly between 1'b1 and 1'b0.","```systemverilog
asrt: assert property (@(posedge clock)
    $changed(rx_data) |-> ##1 $changed(rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-247-rx_data,rx_data,"rx_data: that immediately after reset is deasserted and new_rx_data is asserted, rx_data begins with a value within the valid hex range, initializing data_in_hex_range to 1'b1.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && new_rx_data |-> ((rx_data >= 8'h30 && rx_data <= 8'h39) || (rx_data >= 8'h41 && rx_data <= 8'h46) || (rx_data >= 8'h61 && rx_data <= 8'h66))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-251-ser_in,ser_in,"ser_in: that during reset (when 'reset' is active), ser_in does not affect the output 'rx_data' and new_rx_data remains false, confirming the system is in a reset state.","```systemverilog
asrt: assert property (@(posedge clock)
    reset |-> (!ser_in && rx_data == 8'h0 && !new_rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-248-rx_data,rx_data,"rx_data: that if new_rx_data is asserted and rx_data receives a valid hex character, data_in_hex_range reflects the correct status before any subsequent clock cycle alteration.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && (((rx_data >= 8'h30) && (rx_data <= 8'h39)) || ((rx_data >= 8'h41) && (rx_data <= 8'h46)) || ((rx_data >= 8'h61) && (rx_data <= 8'h66)))) |-> ##1 (rx_data >= 8'h30) && (rx_data <= 8'h39) || (rx_data >= 8'h41) && (rx_data <= 8'h46) || (rx_data >= 8'h61) && (rx_data <= 8'h66)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-253-ser_in,ser_in,ser_in: that ser_in is held stable for at least one clock cycle of 'ce_16' to ensure accurate sampling and avoid glitches in the data capture process.,"```systemverilog
asrt: assert property (@(posedge clock)
    $stable(ser_in) [*1:$]
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-255-ser_in,ser_in,"ser_in: that when the reset signal 'reset' is deasserted, the ser_in input begins correctly influencing the new_rx_data output by the next applicable baud clock cycle. Use the signals 'reset', 'ce_16', 'ser_in', and 'new_rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    !reset && ser_in |-> ##1 new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-250-ser_in,ser_in,"ser_in: that the signal ser_in is sampled at every 16th clock edge of 'ce_16', ensuring proper synchronization with the incoming baud rate.","```systemverilog
asrt: assert property (@(posedge clock)
    always (1'b1) |-> ser_in == $past(ser_in, 16)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-252-ser_in,ser_in,"ser_in: that when ser_in corresponds to a start bit, 'rx_data' starts capturing the subsequent bits and new_rx_data is flagged true when a full byte is captured.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_in == 1'b0 |-> ##8 new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-254-ser_in,ser_in,"ser_in: that when ser_in is active during the receipt of serial data, in the next clock cycle, it is correctly processed and reflected on the rx_data output. Use the signals 'clock', 'ser_in', and 'rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    ser_in |-> ##1 (rx_data == 'b0)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-259-ser_in,ser_in,"ser_in: that when the ser_in signal transitions from low to high, the rx_data should be stable in the subsequent cycle, indicating the data has been successfully captured.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(ser_in) |-> ##1 $stable(rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-256-ser_in,ser_in,"ser_in: that if ser_in goes high, it correctly results in a new data byte being loaded into rx_data when 'ce_16' indicates the completion of data frame reception. Use the signals 'ce_16', 'ser_in', and 'rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(ser_in) |-> ##[*] (1'b1 ##1 rx_data)
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-260-ser_in,ser_in,"ser_in: that if the ser_in signal is high, within three clock cycles, new_rx_data should be asserted to indicate a new byte of data has been received.","```systemverilog
asrt: assert property (@(posedge clock)
    `ifdef ser_in  ser_in`else  1'b0`endif|-> ##[0:3] new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-261-ser_in,ser_in,"ser_in: that when the ser_in begins transmitting, ensuring ce_16 is also active confirms that data is sampled at the correct baud rate multiplied by 16.","```systemverilog
asrt: assert property (@(posedge clock)
    $rose(ser_in) |-> 1'b0
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-258-ser_in,ser_in,"ser_in: that when ser_in is stable and ce_16 has completed a reception cycle, a new_rx_data signal is generated to indicate data readiness. Use the signals 'ce_16', 'ser_in', and 'new_rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    ($stable(ser_in) && $isunknown(ce_16)) |-> ##1 new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-257-ser_in,ser_in,"ser_in: that when ce_16 is asserted 16 times, a complete byte is successfully captured from the serial input ser_in and transferred to rx_data without errors. Use the signals 'ce_16', 'ser_in', and 'rx_data'.","```systemverilog
asrt: assert property (@(posedge clock)
    (new_rx_data && (rx_data == $sampled(expected_rx_data)))
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
AssertionForge-UART-264-ser_in,ser_in,"ser_in: that any change in ser_in signal should result in a new_rx_data assertion within the next two cycles, confirming the update cycle of the incoming data to the output.","```systemverilog
asrt: assert property (@(posedge clock)
    $changed(ser_in) |-> ##[1:2] new_rx_data
);
```","baud_clk,baud_freq,baud_limit,ce_16,int_address,int_gnt,int_rd_data,int_read,int_req,int_wr_data,int_write,new_rx_data,new_tx_data,rx_data,ser_in,ser_out,tx_busy,tx_data"
