experiment_id,task_id,model_name,response,ref_solution,design_rtl,output_tb,user_prompt,cot_response,signals_for_validity
ours14b_machine,FVEval-NL2SVA-Machine-208,ours14b,"```systemverilog
(^sig_J == 1'b1) |=> !(sig_F == 1'b1 && ^~sig_J == 1'b1)
```","assert property (@(posedge clk)
    (^sig_J) |=> (sig_F != 1'b1 || (~sig_J) != 1'b1)
);","module testbench (
    input clk,
    input [7:0] sig_F,
    input [7:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_F,
    input [7:0] sig_J
);
endmodule","If the XOR reduction of sig_J equals 1, then either sig_F or the inversion of sig_J must be different from 1 in the next cycle",,"sig_F,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-209,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_F == sig_G)
);
```","assert property (@(posedge clk)
    sig_F == sig_G
);","module testbench (
    input clk,
    input [4:0] sig_F,
    input [4:0] sig_G
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_F,
    input [4:0] sig_G
);
endmodule",sig_F must be equal to sig_G,,"sig_F,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-210,ours14b,"```systemverilog
assert property (@(posedge clk)
    ((sig_H == 4'd1) && !sig_C) |-> sig_A
);
```","assert property (@(posedge clk)
    (sig_H != 1'b1) || sig_C || sig_A
);","module testbench (
    input clk,
    input sig_A,
    input sig_C,
    input [3:0] sig_H
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_C,
    input [3:0] sig_H
);
endmodule","sig_H is not 1 or sig_C is true, or sig_A is true",,"sig_A,sig_C,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-211,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_C || sig_E)
);
```","assert property(@(posedge clk)
	(sig_C || sig_E)
);","module testbench (
    input clk,
    input sig_C,
    input sig_E
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_E
);
endmodule",sig_C or sig_E must be true,,"sig_C,sig_E"
ours14b_machine,FVEval-NL2SVA-Machine-212,ours14b,"```systemverilog
sig_F |-> (&sig_I) < sig_G
```","assert property(@(posedge clk)
	sig_F |-> ((&sig_I >= sig_G) !== 1'b1)
);","module testbench (
    input clk,
    input sig_F,
    input [3:0] sig_G,
    input [3:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [3:0] sig_G,
    input [3:0] sig_I
);
endmodule","If sig_F is true, then the condition that the bitwise AND reduction of sig_I being greater than or equal to sig_G is false",,"sig_F,sig_G,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-213,ours14b,"```systemverilog
!sig_H
```","assert property(@(posedge clk)
	(sig_H !== 1'b1)
);","module testbench (
    input clk,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_H
);
endmodule",sig_H must never be high,,sig_H
ours14b_machine,FVEval-NL2SVA-Machine-215,ours14b,"```systemverilog
(sig_F != (sig_I && sig_G)) |=> (sig_B && sig_I)
```","assert property(@(posedge clk)
	(sig_F !== (sig_I && sig_G)) |=> (sig_B && sig_I)
);","module testbench (
    input clk,
    input sig_B,
    input sig_F,
    input sig_G,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_F,
    input sig_G,
    input sig_I
);
endmodule","When sig_F is not equal to the logical AND of sig_I and sig_G, both sig_B and sig_I must be true in the subsequent cycle",,"sig_B,sig_F,sig_G,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-216,ours14b,"```systemverilog
assert property (@(posedge clk)
    $changed(sig_H) |=> sig_E
);
```","assert property (@(posedge clk)
    $changed(sig_H) |=> sig_E
);","module testbench (
    input clk,
    input sig_E,
    input [3:0] sig_H
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input [3:0] sig_H
);
endmodule","If sig_H changes, then sig_E must be true on the next clock cycle",,"sig_E,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-217,ours14b,"```systemverilog
$stable(sig_B) |=> (sig_D || sig_G)
```","assert property(@(posedge clk)
	$stable(sig_B) |=> (sig_D || sig_G)
);","module testbench (
    input clk,
    input sig_D,
    input sig_G,
    input [5:0] sig_B
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_G,
    input [5:0] sig_B
);
endmodule","If sig_B remains stable, either sig_D or sig_G will be true in the next cycle",,"sig_D,sig_G,sig_B"
ours14b_machine,FVEval-NL2SVA-Machine-218,ours14b,"```systemverilog
assert property (@(posedge clk)
    ((|sig_D) || sig_H) |-> ( (sig_D & !(sig_B | sig_B)) != sig_C )
);
```","assert property(@(posedge clk)
	(|sig_D || sig_H) |-> ((sig_D && ~|sig_B) !== sig_C)
);","module testbench (
    input clk,
    input sig_C,
    input sig_H,
    input [3:0] sig_B,
    input [3:0] sig_D
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_H,
    input [3:0] sig_B,
    input [3:0] sig_D
);
endmodule","If sig_D contains at least one '1' bit or sig_H is true, then (the logic AND of sig_D and none of the bits in sig_B are '1') must not be equal to sig_C",,"sig_C,sig_H,sig_B,sig_D"
ours14b_machine,FVEval-NL2SVA-Machine-219,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_D != sig_A) |-> eventually !|sig_G
);
```","assert property(@(posedge clk)
	(sig_D !== sig_A) |-> s_eventually((|sig_G !== 1'b1))
);","module testbench (
    input clk,
    input [7:0] sig_A,
    input [7:0] sig_D,
    input [7:0] sig_G
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_A,
    input [7:0] sig_D,
    input [7:0] sig_G
);
endmodule","If sig_D is not equal to sig_A, then it must eventually be true that sig_G does not contain any '1' bits",,"sig_A,sig_D,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-220,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_B != 5'b1) |-> (sig_B ^ sig_I == sig_G)
);
```","assert property (@(posedge clk)
    (sig_B != 5'b1) |-> ((sig_B ^ sig_I) == sig_G)
);","module testbench (
    input clk,
    input [4:0] sig_B,
    input [4:0] sig_G,
    input [4:0] sig_I
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_B,
    input [4:0] sig_G,
    input [4:0] sig_I
);
endmodule","Whenever sig_B is not 1, the logical XOR of sig_B and sig_I must equal sig_G",,"sig_B,sig_G,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-221,ours14b,"```systemverilog
(sig_G == (!sig_F || !sig_B)) |-> ##[5:6] (sig_D && sig_F)
```","assert property(@(posedge clk)
	(sig_G === (!sig_F || !sig_B)) |-> ##[5:6] (sig_D && sig_F)
);","module testbench (
    input clk,
    input sig_B,
    input sig_D,
    input sig_F,
    input sig_G
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_D,
    input sig_F,
    input sig_G
);
endmodule","If sig_G is equal to the value of either sig_F or sig_B being false, then after 5 or 6 clock cycles, both sig_D and sig_F must be true",,"sig_B,sig_D,sig_F,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-222,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_I != sig_D) |-> ##5 (sig_J || (sig_D && sig_F))
);
```","assert property(@(posedge clk)
	(sig_I != sig_D) |-> ##5 (sig_J || (sig_D && sig_F))
);","module testbench (
    input clk,
    input sig_F,
    input sig_J,
    input [6:0] sig_D,
    input [6:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input sig_J,
    input [6:0] sig_D,
    input [6:0] sig_I
);
endmodule","If sig_I is different from sig_D, then after 5 clock cycles, either sig_J will be true or both sig_D and sig_F will be true",,"sig_F,sig_J,sig_D,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-223,ours14b,"```systemverilog
sig_F |-> (sig_B > sig_I)
```","assert property(@(posedge clk)
	((sig_B > sig_I) && sig_F)
);","module testbench (
    input clk,
    input sig_F,
    input [4:0] sig_B,
    input [4:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [4:0] sig_B,
    input [4:0] sig_I
);
endmodule",sig_B must be greater than sig_I and sig_F must be true,,"sig_F,sig_B,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-224,ours14b,"```systemverilog
((sig_A != 0) || ((~sig_C ^ &sig_A) == 1'b1)) |=> ((sig_H ^ sig_C) != 0)
```","assert property(@(posedge clk)
	((sig_A != 1'b0) || (~sig_C ^ &sig_A)) |=> ((sig_H ^ sig_C) != 1'b0)
);","module testbench (
    input clk,
    input [7:0] sig_A,
    input [7:0] sig_C,
    input [7:0] sig_H
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_A,
    input [7:0] sig_C,
    input [7:0] sig_H
);
endmodule","If sig_A is nonzero or the bitwise NOT of sig_C XOR-ed with the bitwise AND reduction of sig_A is true, then sig_H XOR-ed with sig_C must be nonzero in the next cycle",,"sig_A,sig_C,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-225,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_A ^ sig_D) != (sig_C | ((^sig_J) & sig_H))
);
```","assert property(@(posedge clk)
	((sig_A ^ sig_D) !== (sig_C | (^sig_J & sig_H)))
);","module testbench (
    input clk,
    input [4:0] sig_A,
    input [4:0] sig_C,
    input [4:0] sig_D,
    input [4:0] sig_H,
    input [4:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_A,
    input [4:0] sig_C,
    input [4:0] sig_D,
    input [4:0] sig_H,
    input [4:0] sig_J
);
endmodule",sig_A bitwise-XOR sig_D must not be equal to (sig_C OR ((reduced XORed of sig_J) AND sig_H)),,"sig_A,sig_C,sig_D,sig_H,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-226 ,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_E != ~sig_J) != (sig_H ^ &sig_E)
);
```","assert property(@(posedge clk)
	((sig_E !== ~sig_J) !== (sig_H ^ ~&sig_E))
);","module testbench (
    input clk,
    input [7:0] sig_E,
    input [7:0] sig_H,
    input [7:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_E,
    input [7:0] sig_H,
    input [7:0] sig_J
);
endmodule",sig_E not being the bitwise negation of sig_J must not be equal to sig_H XOR the bitwise NAND reduction of sig_E,,"sig_E,sig_H,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-227,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_E ^ sig_I) == ((sig_E ^ sig_F) ^ sig_J)
);
```","assert property (@(posedge clk)
    ( (sig_E ^ sig_I) == ((sig_E ^ sig_F) ^ sig_J) )
);","module testbench (
    input clk,
    input [7:0] sig_E,
    input [7:0] sig_F,
    input [7:0] sig_I,
    input [7:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [7:0] sig_E,
    input [7:0] sig_F,
    input [7:0] sig_I,
    input [7:0] sig_J
);
endmodule",sig_E XORed with sig_I must be equal to (sig_E XOR sig_F) XOR sig_J,,"sig_E,sig_F,sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-228,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_D == 7'b0) |-> (sig_E || sig_H)
);
```","assert property (@(posedge clk)
    (~|sig_D) |-> (sig_E || sig_H)
);","module testbench (
    input clk,
    input sig_E,
    input sig_H,
    input [6:0] sig_D
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input sig_H,
    input [6:0] sig_D
);
endmodule","If sig_D does not contain any '1' bit, then either sig_E or sig_H is true",,"sig_E,sig_H,sig_D"
ours14b_machine,FVEval-NL2SVA-Machine-230,ours14b,"```systemverilog
assert property (@(posedge clk)
    sig_C >= ~sig_H
);
```","assert property(@(posedge clk)
	(sig_C >= ~sig_H)
);","module testbench (
    input clk,
    input sig_C,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_H
);
endmodule",sig_C is greater than or equal to the bitwise negation of sig_H,,"sig_C,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-231,ours14b,"```systemverilog
sig_J |-> eventually sig_I
```","assert property(@(posedge clk)
	sig_J |-> strong(##[0:$] sig_I)
);","module testbench (
    input clk,
    input sig_I,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_I,
    input sig_J
);
endmodule","If sig_J is true, then sig_I must eventually become true",,"sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-232,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_H || sig_J || sig_F) |-> ##5 (sig_I == sig_G)
);
```","assert property(@(posedge clk)
	((sig_H || sig_J) || sig_F) |-> ##5 (sig_I === sig_G)
);","module testbench (
    input clk,
    input sig_F,
    input sig_H,
    input sig_J,
    input [6:0] sig_G,
    input [6:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input sig_H,
    input sig_J,
    input [6:0] sig_G,
    input [6:0] sig_I
);
endmodule","If either sig_H, sig_J, or sig_F is true, then after 5 clock cycles, sig_I must be equal to sig_G",,"sig_F,sig_H,sig_J,sig_G,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-233,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_J ^ sig_A) < (sig_D ^ (~sig_H | ~sig_G))
);
```","assert property(@(posedge clk)
	((sig_J ^ sig_A) < ((sig_D ^ ~|sig_H) ^ sig_G))
);","module testbench (
    input clk,
    input [4:0] sig_A,
    input [4:0] sig_D,
    input [4:0] sig_G,
    input [4:0] sig_H,
    input [4:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [4:0] sig_A,
    input [4:0] sig_D,
    input [4:0] sig_G,
    input [4:0] sig_H,
    input [4:0] sig_J
);
endmodule",The exclusive OR of sig_J and sig_A must be less than the exclusive OR of sig_D with the NOR induction of sig_H and then exclusive OR with sig_G,,"sig_A,sig_D,sig_G,sig_H,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-234,ours14b,"```systemverilog
sig_G |-> ##5 sig_I
```","assert property(@(posedge clk)
	sig_G |-> ##5 sig_I
);","module testbench (
    input clk,
    input sig_G,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_G,
    input sig_I
);
endmodule","If sig_G is high, then after five clock cycles, sig_I will be high",,"sig_G,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-235,ours14b,"```systemverilog
((sig_J == 4'b0000) && sig_G) |-> ((sig_D ^ ~sig_I) == 1)
```","assert property (@(posedge clk)
    (sig_J == 4'b0 && sig_G) |-> ((sig_D ^ ~sig_I) == 1'b1)
);","module testbench (
    input clk,
    input sig_G,
    input [3:0] sig_D,
    input [3:0] sig_I,
    input [3:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_G,
    input [3:0] sig_D,
    input [3:0] sig_I,
    input [3:0] sig_J
);
endmodule","Whenever sig_J has all bits low, and sig_G is high, it is required that (sig_D XOR NOT sig_I) equals 1",,"sig_G,sig_D,sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-236,ours14b,"```systemverilog
assert property (@(posedge clk)
    sig_C || sig_J
);
```","assert property(@(posedge clk)
	(sig_C || sig_J)
);","module testbench (
    input clk,
    input sig_C,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_J
);
endmodule",Either sig_C or sig_J is true,,"sig_C,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-237,ours14b,"```systemverilog
sig_F |-> ((sig_I ^ sig_D) == ~(sig_J & sig_A))
```","assert property(@(posedge clk)
	sig_F && ((sig_I ^ sig_D) === ~(sig_J & sig_A))
);","module testbench (
    input clk,
    input sig_F,
    input [5:0] sig_A,
    input [5:0] sig_D,
    input [5:0] sig_I,
    input [5:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [5:0] sig_A,
    input [5:0] sig_D,
    input [5:0] sig_I,
    input [5:0] sig_J
);
endmodule","sig_F is true, and the bitwise XOR of sig_I and sig_D equals the bitwise negation of the AND of sig_J and sig_A",,"sig_F,sig_A,sig_D,sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-238,ours14b,"```systemverilog
((sig_A >= sig_B) && sig_D) |-> eventually sig_E
```","assert property(@(posedge clk)
	((sig_A >= sig_B) && sig_D) |-> s_eventually(sig_E)
);","module testbench (
    input clk,
    input sig_D,
    input sig_E,
    input [6:0] sig_A,
    input [6:0] sig_B
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_E,
    input [6:0] sig_A,
    input [6:0] sig_B
);
endmodule","If sig_A is greater than or equal to sig_B and sig_D is high, eventually sig_E is high",,"sig_D,sig_E,sig_A,sig_B"
ours14b_machine,FVEval-NL2SVA-Machine-239,ours14b,"```systemverilog
assert property (@(posedge clk)
    (($countones(sig_F) % 2 == 1) && ($countones(sig_F) > sig_C))
    |-> ((sig_D != sig_G) || (~sig_F != sig_G))
);
```","assert property (@(posedge clk)
    ( (sig_D != sig_G) || ((~sig_F) != sig_G) ) ||
    ( (^sig_F) && ($countones(sig_F) > sig_C) )
);","module testbench (
    input clk,
    input [6:0] sig_C,
    input [6:0] sig_D,
    input [6:0] sig_F,
    input [6:0] sig_G
);
endmodule","module testbench (
    input clk,
    input [6:0] sig_C,
    input [6:0] sig_D,
    input [6:0] sig_F,
    input [6:0] sig_G
);
endmodule","Either sig_D or the bitwise negation of sig_F is different from sig_G, or sig_F has an odd number of bits set to '1' and the number of  '1' is greater than sig_C",,"sig_C,sig_D,sig_F,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-240,ours14b,"```systemverilog
assert property (@(posedge clk)
    |sig_J == !|sig_G
);
```","assert property(@(posedge clk)
	(|sig_J === ~|sig_G)
);","module testbench (
    input clk,
    input [6:0] sig_G,
    input [6:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [6:0] sig_G,
    input [6:0] sig_J
);
endmodule",The OR reduction of sig_J is equal to the inverted OR reduction of sig_G,,"sig_G,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-241,ours14b,"```systemverilog
sig_F |-> (sig_J == ~sig_C)
```","assert property(@(posedge clk)
	((sig_J === ~sig_C) && sig_F)
);","module testbench (
    input clk,
    input sig_F,
    input [3:0] sig_C,
    input [3:0] sig_J
);
endmodule","module testbench (
    input clk,
    input sig_F,
    input [3:0] sig_C,
    input [3:0] sig_J
);
endmodule",sig_J is the bitwise inverse of sig_C and sig_F is true,,"sig_F,sig_C,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-242,ours14b,"```systemverilog
assert property (@(posedge clk)
    (&sig_B) |-> sig_H
);
```","assert property (@(posedge clk)
    (&sig_B) |-> sig_H
);","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_B
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_B
);
endmodule","For every rising edge of the clock, sig_H must be high when all bits of sig_B are high",,"sig_H,sig_B"
ours14b_machine,FVEval-NL2SVA-Machine-243,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_H || (sig_G != 4'd1))
);
```","assert property(@(posedge clk)
	(sig_H || (sig_G !== 1'b1))
);","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [3:0] sig_G
);
endmodule","Either sig_H is true, or sig_G is not equal to 1",,"sig_H,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-244,ours14b,"```systemverilog
assert property (@(posedge clk)
    !sig_C |-> sig_I
);
```","assert property(@(posedge clk)
	(sig_C || sig_I)
);","module testbench (
    input clk,
    input sig_C,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_I
);
endmodule",sig_C or sig_I must be true,,"sig_C,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-245,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_I || sig_D) |-> (sig_A != sig_G)
);
```","assert property(@(posedge clk)
	(sig_I || sig_D) |-> always((sig_A ^ sig_G))
);","module testbench (
    input clk,
    input sig_D,
    input sig_I,
    input [5:0] sig_A,
    input [5:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_I,
    input [5:0] sig_A,
    input [5:0] sig_G
);
endmodule","If either sig_I or sig_D is true, then sig_A and sig_G must always be different",,"sig_D,sig_I,sig_A,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-246,ours14b,"```systemverilog
sig_C |-> (sig_F > sig_A)
```","assert property(@(posedge clk)
	(sig_C && (sig_F > sig_A))
);","module testbench (
    input clk,
    input sig_C,
    input [3:0] sig_A,
    input [3:0] sig_F
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input [3:0] sig_A,
    input [3:0] sig_F
);
endmodule",sig_C must be high and sig_F must be greater than sig_A,,"sig_C,sig_A,sig_F"
ours14b_machine,FVEval-NL2SVA-Machine-247,ours14b,"```systemverilog
(sig_B || sig_H) |-> ##[4:6] (sig_F xor sig_D)
```","assert property(@(posedge clk)
	(sig_B || sig_H) |-> ##[4:6] (sig_F ^ sig_D)
);","module testbench (
    input clk,
    input sig_B,
    input sig_D,
    input sig_F,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_D,
    input sig_F,
    input sig_H
);
endmodule","If sig_B or sig_H is high, then after 4 to 6 clock cycles, sig_F and sig_D will have opposite values",,"sig_B,sig_D,sig_F,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-248,ours14b,"```systemverilog
sig_E && sig_G
```","assert property(@(posedge clk)
	(sig_E && sig_G)
);","module testbench (
    input clk,
    input sig_E,
    input sig_G
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input sig_G
);
endmodule",sig_E and sig_G are both high,,"sig_E,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-249,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_I != 5'b0) |=> (sig_J == 1'b1)
);
```","assert property(@(posedge clk)
	|sig_I |=> sig_J
);","module testbench (
    input clk,
    input sig_J,
    input [4:0] sig_I
);
endmodule","module testbench (
    input clk,
    input sig_J,
    input [4:0] sig_I
);
endmodule","If any bit in sig_I is high, then sig_J will be true in the next clock cycle",,"sig_J,sig_I"
ours14b_machine,FVEval-NL2SVA-Machine-250,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_D && (sig_G == 8'hFF)) |-> ##4 sig_J
);
```","assert property(@(posedge clk)
	(sig_D && (&sig_G)) |-> ##4 sig_J
);","module testbench (
    input clk,
    input sig_D,
    input sig_J,
    input [7:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_D,
    input sig_J,
    input [7:0] sig_G
);
endmodule","If sig_D is high and all bits of sig_G are high, then sig_J will be high 4 clock cycles later",,"sig_D,sig_J,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-251,ours14b,"```systemverilog
sig_I |-> (sig_J && (sig_H == sig_J))
```","assert property (@(posedge clk)
    sig_I |-> (sig_J && (sig_H == sig_J))
);","module testbench (
    input clk,
    input sig_H,
    input sig_I,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input sig_I,
    input sig_J
);
endmodule","If sig_I is true, then sig_J must be true and sig_H must be equal to sig_J",,"sig_H,sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-253,ours14b,"```systemverilog
sig_G |-> ##4 sig_J
```","assert property(@(posedge clk)
	sig_G |-> ##4 sig_J
);","module testbench (
    input clk,
    input sig_G,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_G,
    input sig_J
);
endmodule","If sig_G is true, then sig_J must be true after exactly 4 clock cycles",,"sig_G,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-255,ours14b,"```systemverilog
((sig_A == sig_E) && sig_D) |-> ##5 sig_C
```","assert property(@(posedge clk)
	((sig_A === sig_E) && sig_D) |-> ##5 sig_C
);","module testbench (
    input clk,
    input sig_C,
    input sig_D,
    input [6:0] sig_A,
    input [6:0] sig_E
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input sig_D,
    input [6:0] sig_A,
    input [6:0] sig_E
);
endmodule","If (sig_A is equal to sig_E) and (sig_D is high), then after 5 clock cycles, sig_C will be high",,"sig_C,sig_D,sig_A,sig_E"
ours14b_machine,FVEval-NL2SVA-Machine-256,ours14b,"```systemverilog
sig_C |-> (sig_B == 5'b1)
```","assert property(@(posedge clk)
	(sig_B == 1'b1) && sig_C
);","module testbench (
    input clk,
    input sig_C,
    input [4:0] sig_B
);
endmodule","module testbench (
    input clk,
    input sig_C,
    input [4:0] sig_B
);
endmodule",sig_B is equal to 1 and sig_C is true,,"sig_C,sig_B"
ours14b_machine,FVEval-NL2SVA-Machine-257,ours14b,"```systemverilog
sig_H |-> (sig_G != 1'b1)
```","assert property(@(posedge clk)
	(sig_H && (sig_G !== 1'b1))
);","module testbench (
    input clk,
    input sig_H,
    input [5:0] sig_G
);
endmodule","module testbench (
    input clk,
    input sig_H,
    input [5:0] sig_G
);
endmodule",sig_H is true and sig_G is not equal to 1'b1,,"sig_H,sig_G"
ours14b_machine,FVEval-NL2SVA-Machine-258,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_J || sig_A) |-> (sig_I == 1'b1)[$past]
);
```","assert property(@(posedge clk)
	(sig_J || sig_A) |-> $past(sig_I, 2)
);","module testbench (
    input clk,
    input sig_A,
    input sig_I,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_I,
    input sig_J
);
endmodule","If either sig_J or sig_A is true, then sig_I must have been true two cycles ago",,"sig_A,sig_I,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-259,ours14b,"```systemverilog
$rose(sig_H) |=> (sig_E && sig_F)
```","assert property(@(posedge clk)
	sig_H |=> (sig_F && sig_E)
);","module testbench (
    input clk,
    input sig_E,
    input sig_F,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_E,
    input sig_F,
    input sig_H
);
endmodule","When sig_H becomes true, both sig_F and sig_E must be true in the next cycle",,"sig_E,sig_F,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-260,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_C ^ sig_F) <= (^sig_J)
);
```","assert property(@(posedge clk)
	((sig_C ^ sig_F) <= ^sig_J)
);","module testbench (
    input clk,
    input [3:0] sig_C,
    input [3:0] sig_F,
    input [3:0] sig_J
);
endmodule","module testbench (
    input clk,
    input [3:0] sig_C,
    input [3:0] sig_F,
    input [3:0] sig_J
);
endmodule",The bitwise XOR of sig_C and sig_F is less than or equal to the reduction XOR of sig_J,,"sig_C,sig_F,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-261,ours14b,"```systemverilog
assert property (@(posedge clk)
    !(sig_A && sig_J)
);
```","assert property(@(posedge clk)
	((sig_A && sig_J) !== 1'b1)
);","module testbench (
    input clk,
    input sig_A,
    input sig_J
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_J
);
endmodule",sig_A and sig_J together should never both be true,,"sig_A,sig_J"
ours14b_machine,FVEval-NL2SVA-Machine-262,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_B || (sig_G && sig_H))
);
```","assert property(@(posedge clk)
	(sig_B || (sig_G && sig_H))
);","module testbench (
    input clk,
    input sig_B,
    input sig_G,
    input sig_H
);
endmodule","module testbench (
    input clk,
    input sig_B,
    input sig_G,
    input sig_H
);
endmodule",Either sig_B is high or both sig_G and sig_H are high,,"sig_B,sig_G,sig_H"
ours14b_machine,FVEval-NL2SVA-Machine-263,ours14b,"```systemverilog
assert property (@(posedge clk)
    (sig_A || sig_H || sig_I)
);
```","assert property(@(posedge clk)
	(sig_I || (sig_H || sig_A))
);","module testbench (
    input clk,
    input sig_A,
    input sig_H,
    input sig_I
);
endmodule","module testbench (
    input clk,
    input sig_A,
    input sig_H,
    input sig_I
);
endmodule","Either sig_I must be true, or sig_H must be true, or sig_A must be true",,"sig_A,sig_H,sig_I"
